Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References
12788,MS,Electric Vehicle (EV) Infrastructure Support,"Mississippi utilities joined the National Electric Highway Coalition
(NEHC), committing to create a network of direct current fast charging
(DCFC) stations connecting major highway systems from the Atlantic Coast
to the Pacific of the United States. NEHC utility members agree to
ensure efficient and effective fast charging deployment plans that
enable long distance EV travel, avoiding duplication among coalition
utilities, and complement existing corridor DCFC sites. For more
information, including a list of participating utilities and states, see
the [NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,90,Utility/Private Incentives,"",2022-01-04 15:29:04 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12789,MO,Electric Vehicle (EV) Infrastructure Support,"Missouri utilities joined the National Electric Highway Coalition
(NEHC), committing to create a network of direct current fast charging
(DCFC) stations connecting major highway systems from the Atlantic Coast
to the Pacific of the United States. NEHC utility members agree to
ensure efficient and effective fast charging deployment plans that
enable long distance EV travel, avoiding duplication among coalition
utilities, and complement existing corridor DCFC sites. For more
information, including a list of participating utilities and states, see
the [NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,90,Utility/Private Incentives,"",2022-01-04 15:32:58 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12790,MT,Electric Vehicle (EV) Infrastructure Support,"Montana utilities joined the National Electric Highway Coalition (NEHC),
committing to create a network of direct current fast charging (DCFC)
charging stations connecting major highway systems from the Atlantic
Coast to the Pacific of the United States. NEHC utility members agree to
ensure efficient and effective fast charging deployment plans that
enable long distance EV travel, avoiding duplication among coalition
utilities, and complement existing corridor DCFC sites. For more
information, including a list of participating utilities and states, see
the [NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,90,Utility/Private Incentives,"",2022-01-04 15:34:48 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12791,NV,Electric Vehicle (EV) Infrastructure Support,"Nevada utilities joined the National Electric Highway Coalition (NEHC),
committing to create a network of direct current fast charging (DCFC)
stations connecting major highway systems from the Atlantic Coast to the
Pacific of the United States. NEHC utility members agree to ensure
efficient and effective fast charging deployment plans that enable long
distance EV travel, avoiding duplication among coalition utilities, and
complement existing corridor DCFC sites. For more information, including
a list of participating utilities and states, see the
[NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,90,Utility/Private Incentives,"",2022-01-04 15:35:42 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12792,NH,Electric Vehicle (EV) Infrastructure Support,"New Hampshire utilities joined the National Electric Highway Coalition
(NEHC), committing to create a network of direct current fast charging
(DCFC) stations connecting major highway systems from the Atlantic Coast
to the Pacific of the United States. NEHC utility members agree to
ensure efficient and effective fast charging deployment plans that
enable long distance EV travel, avoiding duplication among coalition
utilities, and complement existing corridor DCFC sites. For more
information, including a list of participating utilities and states, see
the [NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,90,Utility/Private Incentives,"",2022-01-04 15:36:25 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12793,NJ,Electric Vehicle (EV) Infrastructure Support,"New Jersey utilities joined the National Electric Highway Coalition
(NEHC), committing to create a network of direct current fast charging
(DCFC) stations connecting major highway systems from the Atlantic Coast
to the Pacific of the United States. NEHC utility members agree to
ensure efficient and effective fast charging deployment plans that
enable long distance EV travel, avoiding duplication among coalition
utilities, and complement existing corridor DCFC sites. For more
information, including a list of participating utilities and states, see
the [NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,90,Utility/Private Incentives,"",2022-01-04 15:37:04 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12794,NM,Electric Vehicle (EV) Infrastructure Support,"New Mexico utilities joined the National Electric Highway Coalition
(NEHC), committing to create a network of direct current fast charging
(DCFC) stations connecting major highway systems from the Atlantic Coast
to the Pacific of the United States. NEHC utility members agree to
ensure efficient and effective fast charging deployment plans that
enable long distance EV travel, avoiding duplication among coalition
utilities, and complement existing corridor DCFC sites. For more
information, including a list of participating utilities and states, see
the [NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,90,Utility/Private Incentives,"",2022-01-04 15:37:49 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12795,NY,Electric Vehicle (EV) Infrastructure Support,"New York utilities joined the National Electric Highway Coalition
(NEHC), committing to create a network of direct current fast charging
(DCFC) charging stations connecting major highway systems from the
Atlantic Coast to the Pacific of the United States. NEHC utility members
agree to ensure efficient and effective fast charging deployment plans
that enable long distance EV travel, avoiding duplication among
coalition utilities, and complement existing corridor DCFC sites. For
more information, including a list of participating utilities and
states, see the
[NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,90,Utility/Private Incentives,"",2022-01-04 15:38:37 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12796,NC,Electric Vehicle (EV) Infrastructure Support,"North Carolina utilities joined the National Electric Highway Coalition
(NEHC), committing to create a network of direct current fast charging
(DCFC) stations connecting major highway systems from the Atlantic Coast
to the Pacific of the United States. NEHC utility members agree to
ensure efficient and effective fast charging deployment plans that
enable long distance EV travel, avoiding duplication among coalition
utilities, and complement existing corridor DCFC sites. For more
information, including a list of participating utilities and states, see
the [NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,90,Utility/Private Incentives,"",2022-01-04 15:39:21 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12797,ND,Electric Vehicle (EV) Infrastructure Support,"North Dakota utilities joined the National Electric Highway Coalition
(NEHC), committing to create a network of direct current fast charging
(DCFC) stations connecting major highway systems from the Atlantic Coast
to the Pacific of the United States. NEHC utility members agree to
ensure efficient and effective fast charging deployment plans that
enable long distance EV travel, avoiding duplication among coalition
utilities, and complement existing corridor DCFC sites. For more
information, including a list of participating utilities and states, see
the [NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,90,Utility/Private Incentives,"",2022-01-04 15:40:01 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12798,OH,Electric Vehicle (EV) Infrastructure Support,"Ohio utilities joined the National Electric Highway Coalition (NEHC),
committing to create a network of direct current fast charging (DCFC)
stations connecting major highway systems from the Atlantic Coast to the
Pacific of the United States. NEHC utility members agree to ensure
efficient and effective fast charging deployment plans that enable long
distance EV travel, avoiding duplication among coalition utilities, and
complement existing corridor DCFC sites. For more information, including
a list of participating utilities and states, see the
[NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,90,Utility/Private Incentives,"",2022-01-04 15:40:39 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12799,OK,Electric Vehicle (EV) Infrastructure Support,"Oklahoma utilities joined the National Electric Highway Coalition
(NEHC), committing to create a network of direct current fast charging
(DCFC) stations connecting major highway systems from the Atlantic Coast
to the Pacific of the United States. NEHC utility members agree to
ensure efficient and effective fast charging deployment plans that
enable long distance EV travel, avoiding duplication among coalition
utilities, and complement existing corridor DCFC sites. For more
information, including a list of participating utilities and states, see
the [NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,90,Utility/Private Incentives,"",2022-01-04 15:53:36 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12800,OR,Electric Vehicle (EV) Infrastructure Support,"Oregon utilities joined the National Electric Highway Coalition (NEHC),
committing to create a network of direct current fast charging (DCFC)
stations connecting major highway systems from the Atlantic Coast to the
Pacific of the United States. NEHC utility members agree to ensure
efficient and effective fast charging deployment plans that enable long
distance EV travel, avoiding duplication among coalition utilities, and
complement existing corridor DCFC sites. For more information, including
a list of participating utilities and states, see the
[NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,90,Utility/Private Incentives,"",2022-01-04 16:12:46 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12801,PA,Electric Vehicle (EV) Infrastructure Support,"Pennsylvania utilities joined the National Electric Highway Coalition
(NEHC), committing to create a network of direct current fast charging
(DCFC) stations connecting major highway systems from the Atlantic Coast
to the Pacific of the United States. NEHC utility members agree to
ensure efficient and effective fast charging deployment plans that
enable long distance EV travel, avoiding duplication among coalition
utilities, and complement existing corridor DCFC sites. For more
information, including a list of participating utilities and states, see
the [NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,90,Utility/Private Incentives,"",2022-01-04 16:16:54 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12802,RI,Electric Vehicle (EV) Infrastructure Support,"Rhode Island utilities joined the National Electric Highway Coalition
(NEHC), committing to create a network of direct current fast charging
(DCFC) stations connecting major highway systems from the Atlantic Coast
to the Pacific of the United States. NEHC utility members agree to
ensure efficient and effective fast charging deployment plans that
enable long distance EV travel, avoiding duplication among coalition
utilities, and complement existing corridor DCFC sites. For more
information, including a list of participating utilities and states, see
the [NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,90,Utility/Private Incentives,"",2022-01-04 16:18:08 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12803,SC,Electric Vehicle (EV) Infrastructure Support,"South Carolina utilities joined the National Electric Highway Coalition
(NEHC), committing to create a network of direct current fast charging
(DCFC) stations connecting major highway systems from the Atlantic Coast
to the Pacific of the United States. NEHC utility members agree to
ensure efficient and effective fast charging deployment plans that
enable long distance EV travel, avoiding duplication among coalition
utilities, and complement existing corridor DCFC sites. For more
information, including a list of participating utilities and states, see
the [NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,90,Utility/Private Incentives,"",2022-01-04 16:19:44 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12804,SD,Electric Vehicle (EV) Infrastructure Support,"South Dakota utilities joined the National Electric Highway Coalition
(NEHC), committing to create a network of direct current fast charging
(DCFC) stations connecting major highway systems from the Atlantic Coast
to the Pacific of the United States. NEHC utility members agree to
ensure efficient and effective fast charging deployment plans that
enable long distance EV travel, avoiding duplication among coalition
utilities, and complement existing corridor DCFC sites. For more
information, including a list of participating utilities and states, see
the [NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,90,Utility/Private Incentives,"",2022-01-04 16:26:45 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12805,TN,Electric Vehicle (EV) Infrastructure Support,"Tennessee utilities joined the National Electric Highway Coalition
(NEHC), committing to create a network of direct current fast charging
(DCFC) stations connecting major highway systems from the Atlantic Coast
to the Pacific of the United States. NEHC utility members agree to
ensure efficient and effective fast charging deployment plans that
enable long distance EV travel, avoiding duplication among coalition
utilities, and complement existing corridor DCFC sites. For more
information, including a list of participating utilities and states, see
the [NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,90,Utility/Private Incentives,"",2022-01-04 16:27:59 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12806,TX,Electric Vehicle (EV) Infrastructure Support,"Texas utilities joined the National Electric Highway Coalition (NEHC),
committing to create a network of direct current fast charging (DCFC)
stations connecting major highway systems from the Atlantic Coast to the
Pacific of the United States. NEHC utility members agree to ensure
efficient and effective fast charging deployment plans that enable long
distance EV travel, avoiding duplication among coalition utilities, and
complement existing corridor DCFC sites. For more information, including
a list of participating utilities and states, see the
[NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,90,Utility/Private Incentives,"",2022-01-04 16:28:45 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12807,UT,Electric Vehicle (EV) Infrastructure Support,"Utah utilities joined the National Electric Highway Coalition (NEHC),
committing to create a network of direct current fast charging (DCFC)
charging stations connecting major highway systems from the Atlantic
Coast to the Pacific of the United States. NEHC utility members agree to
ensure efficient and effective fast charging deployment plans that
enable long distance EV travel, avoiding duplication among coalition
utilities, and complement existing corridor DCFC sites. For more
information, including a list of participating utilities and states, see
the [NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,90,Utility/Private Incentives,"",2022-01-04 16:29:22 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12808,VA,Electric Vehicle (EV) Infrastructure Support,"Virginia utilities joined the National Electric Highway Coalition
(NEHC), committing to create a network of direct current fast charging
(DCFC) stations connecting major highway systems from the Atlantic Coast
to the Pacific of the United States. NEHC utility members agree to
ensure efficient and effective fast charging deployment plans that
enable long distance EV travel, avoiding duplication among coalition
utilities, and complement existing corridor DCFC charging sites. For
more information, including a list of participating utilities and
states, see the
[NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,90,Utility/Private Incentives,"",2022-01-04 16:30:04 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12809,WA,Electric Vehicle (EV) Infrastructure Support,"Washington utilities joined the National Electric Highway Coalition
(NEHC), committing to create a network of direct current fast charging
(DCFC) charging stations connecting major highway systems from the
Atlantic Coast to the Pacific of the United States. NEHC utility members
agree to ensure efficient and effective fast charging deployment plans
that enable long distance EV travel, avoiding duplication among
coalition utilities, and complement existing corridor DCFC sites. For
more information, including a list of participating utilities and
states, see the
[NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,90,Utility/Private Incentives,"",2022-01-04 16:30:44 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12810,WV,Electric Vehicle (EV) Infrastructure Support,"West Virginia utilities joined the National Electric Highway Coalition
(NEHC), committing to create a network of direct current fast charging
(DCFC) stations connecting major highway systems from the Atlantic Coast
to the Pacific of the United States. NEHC utility members agree to
ensure efficient and effective fast charging deployment plans that
enable long distance EV travel, avoiding duplication among coalition
utilities, and complement existing corridor DCFC sites. For more
information, including a list of participating utilities and states, see
the [NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,105,Utility/Private Incentives,"",2022-01-04 16:31:24 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12811,WI,Electric Vehicle (EV) Infrastructure Support,"Wisconsin utilities joined the National Electric Highway Coalition
(NEHC), committing to create a network of direct current fast charging
(DCFC) stations connecting major highway systems from the Atlantic Coast
to the Pacific of the United States. NEHC utility members agree to
ensure efficient and effective fast charging deployment plans that
enable long distance EV travel, avoiding duplication among coalition
utilities, and complement existing corridor DCFC sites. For more
information, including a list of participating utilities and states, see
the [NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,190,Utility/Private Incentives,"",2022-01-04 16:32:40 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12812,WY,Electric Vehicle (EV) Infrastructure Support,"Wyoming utilities joined the National Electric Highway Coalition (NEHC),
committing to create a network of direct current fast charging (DCFC)
stations connecting major highway systems from the Atlantic Coast to the
Pacific of the United States. NEHC utility members agree to ensure
efficient and effective fast charging deployment plans that enable long
distance EV travel, avoiding duplication among coalition utilities, and
complement existing corridor DCFC sites. For more information, including
a list of participating utilities and states, see the
[NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,90,Utility/Private Incentives,"",2022-01-04 16:33:19 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12826,CA,Electric Vehicle (EV) and EV Charging Station Rebates - Central Coast Community Energy (CCCE),"CCCE offers rebates of up to \$4,000 to residential, commercial, and
public agency customers for the purchase of new or pre-owned EVs or
electric motorcycles. CCCE also offers a rebate of up to \$10,000 for
Level 2 EV charging stations installed at homes or workplaces. For more
information, see the CCCE [Electrify Your
Ride](https://3cenergy.org/rebates/electrify-your-ride-residential/)
website.
",,,false,128,Utility/Private Incentives,"",2022-01-14 16:14:16 UTC,,,,"",ELEC|OTHER|PHEV,RBATE,"",FLEET|GOV|OTHER|IND,""
12832,NJ,Electric Vehicle (EV) and EV Charging Station Rebate,"The New Jersey Board of Public Utilities' (NJBPU) Charge Up New Jersey
program offers point-of-sale rebates to New Jersey residents for the
purchase or lease of a new light-duty EV. Rebates vary based on vehicle
purchase price and the vehicle's U.S. Environmental Protection Agency
(EPA) rated all-electric range. Rebates are available in the following
amounts:

::: {data-align=""center""}
  Purchase Price         Rebate Amount
  ---------------------- --------------------------------------------------------------
  \$45,000 to \$55,000   \$25 per mile of EPA rated all-electric range, up to \$2,000
  Less than \$45,000     \$25 per mile of EPA rated all-electric range, up to \$4,000
:::

The NJBPU also offers residents a \$250 rebate for the purchase of an
eligible Level 2 EV charger through the Charge Up Residential Charger
Program. For more information, including eligibility requirements and
funding availability, see the NJBPU [EV Incentive
Program](https://njcleanenergy.com/residential/programs/electric-vehicle-incentive-programs)
and [Charge Up New Jersey](https://chargeup.njcleanenergy.com/) website.

(Reference [New Jersey Statutes 48:25-1 through 48:25-8](http://www.njleg.state.nj.us/))",,,false,6,State Incentives,"",2022-03-07 21:07:03 UTC,,,,"",ELEC|PHEV,OTHER,"",IND,http://www.njleg.state.nj.us/
12835,NJ,Electric Vehicle (EV) Charging Station Rebates - Atlantic City Electric (ACE),"ACE offers make-ready rebates to residential, multi-unit dwelling (MUD),
commercial, and fleet customers for the installation of Level 2 EV
charging stations. Additionally, make-ready rebates are available for
publicly accessible Level 2 and direct current fast charging (DCFC)
stations. Rebates are available in the following amounts:

<div>

  Location Type   EV Charging Station Type   Maximum Rebate Amount                                              Maximum Number of Eligible EV Charging Stations or Ports per Location
  --------------- -------------------------- ------------------------------------------------------------------ -----------------------------------------------------------------------
  Residential     Level 2                    \$1,000 per EV Charging Station; up to 50% of the eligible costs   1 EV Charging Station
  MUD             Level 2                    \$5,000 per port; up to 75% of eligible costs                      10 ports
  Workplace       Level 2                    \$4,500 per port; up to 50% of eligible costs                      10 ports
  Fleets          Level 2                    \$2,500 per port; up to 50% of eligible costs                      10 ports
  Public          Level 2                    \$4,500 per port; up to 50% of eligible costs                      2 ports
  Public          DCFC Station               \$60,000 per port; up to 90% of eligible costs                     2 ports

</div>

MUD customers in overburdened communities are eligible for an increased
rebate of up to \$6,700 per port. Eligible applicants may receive a
maximum of 10 rebates per location. For more information, including
eligibility requirements and overburdened community locations, see the
ACE
[Evsmart](https://www.atlanticcityelectric.com/SmartEnergy/InnovationAndTechnology/Pages/ElectricVehicleProgram.aspx)
website.
",2021-02-17 00:00:00 UTC,,false,15,Utility/Private Incentives,"",2022-03-10 21:54:36 UTC,2026-12-31 00:00:00 UTC,,,"",ELEC|PHEV,RBATE,"",STATION|MUD|OTHER|IND,""
12837,TX,Seaport and Rail Yard Emissions Reduction Grants,"The Texas Commission on Environmental Quality (TCEQ) administers the
Seaport and Rail Yard Areas Emissions Reduction Program (Program) as
part of the Texas Emissions Reduction Plan (TERP). The Program provides
grants to eligible entities to replace, repower, or purchase drayage and
cargo handling equipment, Eligible projects include heavy-duty on-road
vehicles with a gross vehicle weight rating over 26,000 pounds, off-road
yard trucks, and other cargo handling equipment. Eligible engines or
motors must be powered by electricity or meet federal emissions
standards and reduce nitrogen oxide emissions by at least 25% compared
to the engine being replaced. For more information, including current
application periods, see the TCEQ
[TERP](https://www.tceq.texas.gov/airquality/terp/programs) website.

(Reference [Texas Statutes, Health and Safety Code 386 Subchapter D-1](http://www.statutes.legis.state.tx.us))",2022-03-01 00:00:00 UTC,,false,5,State Incentives,"",2022-03-11 13:58:00 UTC,,,,"",AFTMKTCONV|BIOD|ELEC|EFFEC|NG|PHEV|LPG,GNT,"",FLEET|GOV|IND,http://www.statutes.legis.state.tx.us
12840,CT,Residential Electric Vehicle (EV) Charging Station Rebate - Eversource,"Eversource offers residential customers a rebate of up to \$1,000 for
the purchase and installation of a qualified Level 2 EV charging
station. For more information, see the [Eversource Charging Station
Rebates](https://www.eversource.com/content/ct-c/residential/save-money-energy/clean-energy-options/electric-vehicles/charging-station-rebates)
website.
",,,false,38,Utility/Private Incentives,"",2022-03-11 17:20:00 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,https://www.eversource.com/content/ct-c/residential/save-money-energy/clean-energy-options/electric-vehicles/charging-station-rebates
12841,CO,Electric Vehicle (EV) Rebate - Xcel Energy,"Xcel Energy offers income-qualified residential customers a \$3,000
rebate for the purchase or lease of a pre-owned EV, and a \$5,500 rebate
for the purchase or lease of a new EV. Income-qualified residents are
households with income levels equal to or below 60% of the Colorado's
median income that are currently enrolled in one of Colorado's financial
assistance programs such as the Low-Income Energy Assistance Program
(LEAP). Eligible EVs must be purchased or leased from a Colorado
dealership. For more information, see the Xcel Energy [EV
Rebate](https://ev.xcelenergy.com/ev-rebate-co) website.
",,,false,100,Utility/Private Incentives,"",2022-03-11 21:47:21 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
12842,NV,Electric Vehicle (EV) Rebate - Nevada Energy (NV Energy),"NV Energy offers low-income customers a \$2,500 rebate for the purchase
of a new or used EV. Eligible low-income customers are households with
income levels equal to or below 200% of the federal poverty line.
Rebates are awarded on a first-come, first-served basis. For more
information, see the NV Energy [Electric
Vehicles](https://www.nvenergy.com/account-services/energy-pricing-plans/electric-vehicle)
website.
",,,false,66,Utility/Private Incentives,"",2022-03-11 23:12:20 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
12843,NV,Residential Electric Vehicle (EV) Charging Station Rebate - Nevada Energy (NV Energy),"NV Energy offers residential customers a rebate of up to \$500 for the
purchase of a Level 2 EV charging station. Rebates are awarded on a
first-come, first-served basis. For more information, see the NV Energy
[Electric
Vehicles](https://www.nvenergy.com/account-services/energy-pricing-plans/electric-vehicle)
website.
",,,false,67,Utility/Private Incentives,"",2022-03-11 23:18:09 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
12851,FL,Residential Electric Vehicle (EV) Charging Station Charging Rebate - JEA,"Jacksonville Electric Authority (JEA) offers residential customers with
Level 2 EV charging station an incentive of up to \$7 per month to
encourage EV charging station use during off-peak hours. For more
information, including program terms and conditions, see the JEA [Drive
Electric Charging Rebate
Program](https://www.jeadriveelectric.com/#evchargingrebate) website.
",,,false,37,Utility/Private Incentives,"",2022-04-08 13:50:34 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|IND,""
12853,UT,Residential Electric Vehicle (EV) Charging Station Rebate – Rocky Mountain Power,"Rocky Mountain Power offers residential customers a rebate of up to
\$200 for the purchase and installation of a Level 2 EV charging
station. Customers may receive one Level 2 rebate per EV owned. For more
information, see the Rocky Mountain Power [Utah EV
Incentives](https://www.rockymountainpower.net/savings-energy-choices/electric-vehicles.html)
website.
",,,false,35,Utility/Private Incentives,"",2022-04-08 15:39:50 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
12854,IN,Electric Vehicle (EV) Charging Station Rebate – Applied Energy Services (AES) Indiana,"AES Indiana offers residential customers a \$250 rebate for the purchase
of a new Level 2 EV charging station. Customers must enroll in a managed
charging program. For more information, including a list of eligible EV
charging stations, see the AES Indiana [EV Managed Charging
Program](https://aesindianamarketplace.com/evchargerdr.html) website.
",,,false,85,Utility/Private Incentives,"",2022-04-08 17:23:38 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
12861,WA,Electric Vehicle (EV) Time-Of-Use (TOU) Rate – Pacific Power ,"Pacific Power offers residential, commercial, and irrigation customers a
TOU rate for charging EVs. For more information, including pricing and
eligibility, visit the Pacific Power
[TOU](https://www.pacificpower.net/savings-energy-choices/time-of-use.html)
website.
",,,false,69,Utility/Private Incentives,"",2022-04-11 16:18:16 UTC,,,,"",ELEC|PHEV,TOU,"",AFP|FLEET|MUD|IND,""
12863,WA,Electric Vehicle (EV) Rebate – Snohomish Public Utility District (PUD),"Snohomish PUD offers residential customers a \$200 rebate, in the form
of a bill credit, for the purchase or lease of a new or used EV. For
more information, see the Snohomish PUD
[EV](https://www.snopud.com/save-energy/electric-vehicles/residential/tax-credits-rebates/)
website.
",2022-04-11 00:00:00 UTC,,false,76,Utility/Private Incentives,"",2022-04-11 16:37:55 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
12865,NM,Residential Electric Vehicle (EV) Charging Station Rebates – El Paso Electric (EPE),"EPE offers residential customers a \$500 rebate to purchase a qualified
Level 2 EV charging stations and a \$2,300 rebate for low-income
customers to purchase and install a qualified Level 2 EV charging
station. Low-income customers are households with income equal to or
less than 200% of the federal poverty level. Eligible Level 2 EV
charging stations must be ENERGY STAR certified, networked, and have
Wi-Fi or cellular capabilities. For more information, see the EPE
[Residential
Programs](https://www.epelectric.com/renewables-tech/electric-vehicles/transportation-electrification-plan/residential-programs)
website.
",,,false,25,Utility/Private Incentives,"",2022-04-11 17:36:51 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
12871,NM,Electric Vehicle (EV) Time-Of-Use (TOU) Rates – El Paso Electric (EPE),"EPE offers a TOU rate to commercial and residential customers that own
or lease EVs. Eligible customers must be able to separately meter
electricity used for EV charging. For more information, see the EPE [EV
Rates](https://www.epelectric.com/renewables-tech/electric-vehicles/transportation-electrification-plan/ev-rates)
website.
",,,false,30,Utility/Private Incentives,"",2022-04-11 17:49:46 UTC,,,,"",ELEC|PHEV,TOU,"",FLEET|IND,""
12898,MO,Electric Vehicle (EV) Charging Station Rebate – Evergy,"Evergy offers a \$500 rebate for the purchase and installation of a
Level 2 EV charging station to qualified residential customers that
purchase or lease an EV and enroll in a [time-of-use
rate](https://www.evergy.com/manage-account/rate-information-link/plan-options/time-of-use-plan-authentication).
For more information, see the Evergy [EV Charging
Rebate](https://www.evergy.com/ways-to-save/discounts-link/ev-charging)
website.
",2022-05-13 00:00:00 UTC,,false,30,Utility/Private Incentives,"",2022-05-13 18:04:10 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
12936,MS,Residential Electric Vehicle (EV) and EV Charging Station Rebate – Mississippi Power,"Mississippi Power offers residential customers rebates for new, leased,
or pre-owned EVs. Rebates are available in the following amounts:

  Vehicle Type                             Condition   Amount
  ---------------------------------------- ----------- ---------
  All-electric vehicle                     New         \$1,250
  All-electric vehicle                     Leased      \$1,000
  All-electric vehicle                     Pre-Owned   \$750
  Plug-in hybrid electric vehicle (PHEV)   New         \$750
  PHEV                                     Leased      \$500
  PHEV                                     Pre-Owned   \$500

Mississippi Power also offers a rebate of up to \$250 for Level 2 EV
charging stations. For more information, including terms and conditions,
see the Mississippi Power
[EVs](https://www.mississippipower.com/residential/products-and-services/electric-vehicles.html)
website.
",,,false,67,Utility/Private Incentives,"",2022-06-10 15:12:28 UTC,,,,"",ELEC|PHEV,RBATE,"",STATION|IND,""
