Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References
10275,PA,Electric Vehicle Supply Equipment (EVSE) Incentive - ECOtality,"Through the EV Project, ECOtality offers EVSE at no cost to individuals
in the Philadelphia metropolitan area. To be eligible for free home
charging stations, individuals living within the specified area must
purchase a qualified plug-in electric vehicle (PEV). Individuals
purchasing an eligible PEV should apply at the dealership at the time of
vehicle purchase. The EV Project incentive program will also cover most,
if not all, of the costs of EVSE installation. All participants in the
EV Project incentive program must agree to anonymous data collection
after installation. Additional restrictions may apply.
",2012-08-02 00:00:00 UTC,,false,46,Utility/Private Incentives,"",,2013-03-11 00:00:00 UTC,,,"",ELEC|HEV|PHEV,OTHER,"",IND,""
10532,IL,Electric Vehicle Supply Equipment (EVSE) Rebates,"The Illinois Department of Commerce and Economic Opportunity
(Department) provides rebates to offset the cost of EVSE with SAE J1772
or CHAdeMo connectors. Rebates cover 50% of the cost of equipment and
installation (including materials and labor), up to \$3,750 per
networked single station; \$3,000 per non-networked single station;
\$7,500 per networked dual station; \$6,000 per non-networked dual
station; \$15,000 per networked DC fast charge (DCFC) station; and
\$12,500 per non-networked DCFC station. The maximum possible total
rebate award is \$50,000. Eligible applicants include government
entities, private businesses, educational institutions, non-profit
organizations, and individual residents of Illinois. The funding cycle
is currently closed (verified August 2016). Program requirements are
subject to change with each new funding period.
",,,false,15,State Incentives,"",2015-07-10 17:42:12 UTC,,2017-10-01 00:00:00 UTC,,"",ELEC|PHEV,RBATE,"",STATION|FLEET|IND,""
10672,AR,Alternative Fuel Vehicle and Infrastructure Rebate Program,"The Office of Energy, a division of the Arkansas Department of
Environmental Quality, administers the Arkansas Alternative Fuel Vehicle
Rebate Program (Program), funded by the Alternative Motor Fuel
Development Fund. The Program provides 50% of the incremental cost, up
to \$4,500, to purchase a qualified hydrogen fuel cell, natural gas, or
propane vehicle, 50% of the conversion cost, up to \$2,500, for
converting a hydrogen fuel cell, natural gas, or propane vehicle, and
50% of the incremental cost, up to \$2,500, to purchase a qualified
plug-in electric vehicle.

Rebates are available for natural gas and propane fueling stations in
the amount of 75% of qualifying costs, up to \$400,000, and up to 50% of
qualifying costs for private and public electric vehicle supply
equipment, up to \$900 and \$5,000 respectively. Compressed natural gas
(CNG) must be delivered to a vehicle at 3,000 pounds (lbs.) per square
inch and metered on a gasoline gallon equivalent (GGE); liquefied
natural gas (LNG) must be metered on a diesel gallon equivalent (DGE).
One GGE of CNG is equal to 5.66 lbs. and one DGE of LNG is equal to 6.22
lbs.

The Office of Energy reviews and processes vehicle rebate applications
on a first-come, first-served basis. The Program is currently closed and
no funding is available (verified April 2018)

(Reference [House
Bill](http://www.arkleg.state.ar.us/assembly/2017/2017R/Pages/Home.aspx)
1735, 2017, and [Arkansas
Code](http://www.lexisnexis.com/hottopics/arcode/Default.asp) 15-10-901
to 15-10-904 and 19-5-1249)
",2013-03-28 00:00:00 UTC,2017-04-03 00:00:00 UTC,false,20,State Incentives,"",2019-03-06 19:59:47 UTC,,2019-02-01 00:00:00 UTC,,"",AFTMKTCONV|ELEC|NG|PHEV|LPG,RBATE,"",STATION|FLEET|IND,http://www.lexisnexis.com/hottopics/arcode/Default.asp
10794,IN,Community Alternative Fuel Vehicle (AFV) Fleet Grants,"The Community Conservation Challenge (CCC) program, which the Indiana
Office of Energy Development (OED) administers, offers grants ranging
from \$25,000 to \$100,000 for community energy conservation efforts,
including projects that deploy AFVs in fleets. Eligible entities include
local governments, schools, businesses, universities, and non-profit
agencies. For more information, see the OED CCC website.
",,,false,13,State Incentives,"",2015-06-12 17:55:30 UTC,,2016-04-30 00:00:00 UTC,,"",AFTMKTCONV|BIOD|ETH|ELEC|NG|PHEV|LPG,GNT,"",FLEET|IND,""
10832,TX,Alternative Fuel Vehicle (AFV) Rebates,"Qualified AFVs purchased or leased from a dealership or leasing company
authorized to sell or lease new vehicles in Texas may be eligible for a
rebate of up to \$2,500 to assist with the incremental cost. For the
purpose of this incentive, AFVs include compressed natural gas (CNG) or
liquefied petroleum gas (propane) vehicles with a gross vehicle weight
rating (GVWR) of 9,600 pounds (lbs.) or less, as well as electric and
plug-in hybrid electric vehicles with a GVWR of 8,500 lbs. or less. The
rebate is available until June 26, 2015, or until all funding totaling
\$7.75 million is awarded. Rebates are limited to 2,000 electric drive
vehicles and 2,000 CNG and propane vehicles. Additional terms and
conditions may apply. For more information, including a list of eligible
vehicles and funds available, see the [Light-Duty Motor Vehicle Purchase
or Lease Incentive
Program](http://www.tceq.texas.gov/airquality/terp/ld.html) website.
(Reference [Texas Statutes](http://www.statutes.legis.state.tx.us/),
Health and Safety Code 386.151-162 and Texas Administrative Code
114.610-114.616)
",2013-06-01 00:00:00 UTC,2014-04-30 00:00:00 UTC,false,10,State Incentives,"",2014-08-14 16:00:36 UTC,2015-06-26 00:00:00 UTC,,,"",ELEC|NG|PHEV|LPG,RBATE,"",FLEET|IND,http://www.capitol.state.tx.us/|http://www.statutes.legis.state.tx.us/|http://www.sos.state.tx.us/tac/index.shtml/
11063,OR,Alternative Fuel Vehicle (AFV) Loan Program,"The Oregon Department of Energy (ODOE) AFV Revolving Fund provides loans
to public agencies, private entities, and tribes for the incremental
cost of AFVs and AFV conversions. Priority will be given to converting
petroleum-powered vehicles to AFVs. The loan recipient may be
responsible for a fee of 0.1% of the loan, up to \$2,500, as well as
fees to cover the cost of application processing. ODOE may set the
interest rate anywhere from 0% to the current market rate, with a loan
term up to six years. Eligible vehicles include those powered by
electricity, biofuel, gasoline and alcohol blends with at least 20%
alcohol content, hydrogen, natural gas, propane, or any other fuel ODOE
approves that produces lower exhaust emissions or is more energy
efficient than gasoline or diesel. For more information, including
application forms and interest rate and fee information, see the
[ODOE](http://www.oregon.gov/energy/LOANS/pages/index.aspx) website.
",2013-08-14 00:00:00 UTC,2014-03-06 00:00:00 UTC,false,10,State Incentives,"",2014-07-07 15:27:29 UTC,,,2017-08-15 00:00:00 UTC,"",AFTMKTCONV|BIOD|ETH|ELEC|HEV|HY|NG|PHEV|LPG,LOANS,"",FLEET|IND,http://www.leg.state.or.us/|http://www.leg.state.or.us/ors/home.htm|http://www.leg.state.or.us/
11164,CA,Hybrid and Zero Emission Truck and Bus Vouchers - San Joaquin Valley,"The San Joaquin Valley Air Pollution Control District (SJVAPCD)
contributed funds to the California Hybrid and Zero Emission Truck and
Bus Voucher Incentive Project (HVIP) for eligible vehicles used in the
eight-county San Joaquin Valley Air Basin. These ""plus-up"" vouchers
range from \$12,000 to \$30,000, depending on the vehicle, and are in
addition to California Air Resources Board voucher amounts. Vehicles
must be domiciled in the air basin 100% of the time for at least three
years. For more information, see the [San Joaquin Valley
Plus-Up](http://valleyair.org/General_info/Grant_Programs/GrantPrograms.htm#HVIP)
website.
",,,false,86,State Incentives,"",,,2018-08-15 00:00:00 UTC,,"",ELEC|HEV|PHEV,OTHER,"",IND,""
11168,CO,Alternative Fuel and Hybrid Electric Vehicle Tax Credit,"Beginning July 1, 2000, the Alternative Fuel Vehicle Credit is available
from the Colorado Department of Revenue for a motor vehicle titled and
registered in Colorado that uses or is converted to use an alternative
fuel or is a hybrid electric vehicle. Alternative fuels include
electricity, compressed natural gas, propane, ethanol, or any mixture of
ethanol containing 85% or more ethanol by volume with gasoline or other
fuels. The credit is a percentage of the incremental cost of the vehicle
or the vehicle conversion as follows:

::: {data-align=""center""}
  Category                                                                       Credit Amount
  ----------------------------------------------------------------------------- ---------------
  Low-emitting vehicle (LEV)                                                          50%
  Ultra-low-emitting vehicle (LUEV) or Inherently-low emitting vehicle (ILEV)         75%
  Zero-emitting vehicle (ZEV or SULEV)                                                85%
:::

Vehicle categories are outlined in Title 40 of the [Code of Federal
Regulations](http://www.gpo.gov/fdsys/browse/collectionCfr.action?collectionCode=CFR),
part 88. The tax credit percentage is doubled, up to a maximum of 100%,
if the vehicle permanently replaces a vehicle that is ten years old or
older and will never be operated on Colorado highways in the future.
This credit is available through the tax year beginning on January 1,
2010. For additional information, see the Department of Revenue's Income
9 FYI publication.

(Reference Colorado Revised Statutes 39-22-516.2.5)
",,,false,10,State Incentives,"",,2010-12-31 00:00:00 UTC,,,"",AFTMKTCONV|ELEC|HEV|HY|IR|NG|PHEV,TAX,"",FLEET|IND,http://www.lexisnexis.com/hottopics/michie/
11169,CO,"Alternative Fuel, Advanced Vehicle, and Idle Reduction Equipment Tax Credit","Beginning January 1, 2010, the Alternative Fuel Vehicle Credit is
available from the Colorado Department of Revenue for original equipment
manufacturer alternative fuel, hybrid electric, and plug-in hybrid
electric vehicles and vehicle conversions that are titled and registered
in Colorado. Qualified idle reduction technologies are also eligible for
the tax credit. The credits are a percentage of the incremental cost of
the vehicle, or the cost of the technology or conversion, as follows:

::: {align=""center""}
  Category                                                                                                                                                                                                                                                                                    Credit Amount
  ------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------ ---------------
  1 - Vehicle meeting Tier 2, Bin 1 federal emissions standards                                                                                                                                                                                                                                    85%
  2 - Light-duty diesel-electric hybrid passenger vehicle with a minimum fuel economy of 70 miles per gallon (mpg)                                                                                                                                                                                 65%
  3 - Light-duty passenger vehicle, light-duty truck, or medium-duty diesel-electric truck conversion that increases original fuel economy by at least 40%; or a new diesel-electric or gasoline-electric hybrid medium-duty truck with 30% greater fuel economy than a comparable vehicle         75%
  4 - Light-duty compressed natural gas passenger vehicle, light-duty truck, or medium-duty truck                                                                                                                                                                                                  75%
  5 - Idle reduction technologies                                                                                                                                                                                                                                                                  25%
  6 - Vehicle meeting Tier 2, Bin 2 or 3 federal emissions standards, with a fuel economy of at least 40 mpg                                                                                                                                                                                       75%
  7 - Vehicle meeting Tier 2, Bin 2 or 3 federal emissions standards, with a fuel economy of at least 30 mpg, but less than 40 mpg                                                                                                                                                                 50%
:::

The credit is capped at \$6,000 for all categories except Category 4.
For Category 3 and 4 vehicles, the credit percentage is multiplied by
1.25, up to a maximum of 100%, if the vehicle permanently replaces a
vehicle that is 12 years old or older and is rendered inoperable.

The same vehicle may not be eligible for this credit and the credit
outlined in Colorado Revised Statutes 39-22-516.2.5. Individuals who
claimed a tax credit in previous years for the purchase of a Model Year
2004 or newer HEV may, however, be eligible to claim an additional
credit for the conversion of the same vehicle to a PHEV.

The credit for Category 7 vehicles expires on January 1, 2011. The
remaining credits are available through the tax year beginning on
January 1, 2011. For additional information, see the Department of
Revenue\'s Income 67 FYI publication.

(Reference Colorado Revised Statutes 39-22-516.2.6)
",,,false,15,State Incentives,"",,2011-12-31 00:00:00 UTC,,,"",AFTMKTCONV|ELEC|HEV|HY|IR|NG|PHEV,TAX,"",FLEET|IND,http://www.lexisnexis.com/hottopics/michie/
11182,CO,Electric Vehicle Charging Incentive - Xcel Energy,"Qualified Xcel Energy customers can participate in a pilot program and
earn a \$100 credit for allowing Xcel Energy to interrupt their vehicle
charging for a limited number of hours throughout the year. Xcel Energy
will communicate wirelessly through a control module that interrupts
power to the customer's Level 2 electric vehicle supply equipment. The
pilot will run through September 2014. For more information, including
the pilot program application, see Xcel Energy's [Electric Vehicle
Charging Station Pilot
Program](http://www.xcelenergy.com/Save_Money_&_Energy/Rebates/Electric_Vehicle_Charging_Station_Pilot_Program_-_CO)
website
",,,false,45,Utility/Private Incentives,"",2015-07-08 15:29:44 UTC,,2014-10-01 00:00:00 UTC,,"",ELEC|HEV|PHEV,OTHER,"",IND,""
11320,MD,Plug-In Electric Vehicle (PEV) Reduced Charging Rate - Pepco ,"Under the voluntary whole house time-of-use rate (R-PIV tariff), Pepco
residential customers with PEVs may pay a reduced price for electricity
used during the designated off-peak period. Only Pepco Standard Offer
Service customers are eligible for the R-PIV tariff. Additional terms
and conditions apply. For more information, see the Pepco Plug-In
Vehicle Charging website.
",,,false,32,Utility/Private Incentives,"",,,2016-06-30 00:00:00 UTC,,"",ELEC|PHEV,OTHER,"",STATION|IND,""
11322,MD,Plug-In Electric Vehicle (PEV) Pilot Rate - BGE,"Baltimore Gas and Electric Company (BGE) offers a time-of-use (TOU) rate
for BGE residential customers who purchase or lease a PEV. The TOU rate,
Schedule EV, applies to the energy used for the entire residence during
a billing period. Participation requires a meter capable of measuring
TOU data. Participants will also be involved in surveys or interviews to
gather information about charging behavior. For more information, see
BGE's [Electric Service Rates and
Tariffs](https://www.bge.com/MyAccount/MyBillUsage/Pages/ElectricServiceRatesTariffs.aspx)
website.
",,,false,35,Utility/Private Incentives,"",,,2015-12-31 00:00:00 UTC,,"",ELEC|PHEV,OTHER,"",IND,""
11382,US,Qualified Two-Wheeled Plug-In Electric Drive Motor Vehicle Tax Credit,"A credit is available for the purchase of a new qualified two-wheeled
plug-in electric drive vehicle that draws propulsion using a traction
battery that has at least 2.5 kilowatt hours (kWh) of capacity, uses an
external source of energy to recharge the battery, has a gross vehicle
weight rating of up to 14,000 pounds, is manufactured primarily for use
on public roadways, and can drive at least 45 miles per hour. The credit
is for 10% of the cost of the qualified vehicle, up to \$2,500. For more
information about claiming the credit, see the Internal Revenue Service
(IRS) [Plug-In Electric Vehicle
Credit](https://www.irs.gov/Businesses/Plug-In-Electric-Vehicle-Credit-IRC-30-and-IRC-30D)
website and IRS Form 8936, which is available on the [IRS Forms and
Publications](http://apps.irs.gov/app/picklist/list/formsPublications.html)
website. (Reference [Public
Law](https://www.congress.gov/public-laws/116th-congress) 116-260,
[Public Law](https://www.congress.gov/public-laws/116th-congress)
116-94, [Public
Law](https://www.congress.gov/public-laws/115th-congress) 115-123,
[Public Law](https://www.congress.gov/public-laws/114th-congress)
114-113, and 26 [U.S.
Code](https://www.govinfo.gov/app/collection/uscode) 30D)
",2013-01-02 00:00:00 UTC,2020-12-27 00:00:00 UTC,false,,Incentives,U.S. Internal Revenue Service,2021-01-04 17:26:43 UTC,2022-01-01 00:00:00 UTC,,,"",ELEC|PHEV,TAX,"",FLEET|IND,http://www.gpo.gov/fdsys/|https://www.congress.gov|https://www.congress.gov/public-laws/115th-congress|https://www.congress.gov/|https://www.congress.gov/
11420,GA,Commercial Alternative Fuel Vehicle (AFV) Tax Credit,"An income tax credit is available to taxpayers who purchase new
commercial medium-duty or heavy-duty AFVs that operate using at least
90% alternative fuel. Eligible alternative fuels include electricity,
propane, natural gas, or hydrogen fuel. Medium-duty hybrid electric
vehicles also qualify. Eligible medium-duty AFVs with a gross vehicle
weight rating (GVWR) between 8,500 and 26,001 pounds (lbs.) may qualify
for a credit of up to \$12,000. Heavy-duty AFVs with a GVWR over 26,001
lbs. may qualify for a credit of up to \$20,000. The maximum credit per
taxpayer is \$250,000 and no unused portion of the credit may be carried
forward. Qualified AFVs must be purchased before June 30, 2017, remain
registered in Georgia for at least five years, be certified by the
Georgia Board of Natural Resources, and accumulate at least 75% of their
annual mileage in Georgia. The Georgia Department of Revenue will
pre-approve credit applications on a first come, first served basis. Up
to \$2.5 million in total credits will be available each fiscal year.
(Reference Georgia Code 48-7-29.18 and 48-7-29.19)
",2014-04-04 00:00:00 UTC,,false,5,State Incentives,"",2018-05-04 20:38:00 UTC,2017-06-30 00:00:00 UTC,,,"",ELEC|HEV|HY|NG|PHEV|LPG,TAX,"",FLEET|IND,http://www.legis.state.ga.us/|http://www.legis.ga.gov/en-US/default.aspx
11505,WA,Electric Vehicle Supply Equipment (EVSE) Rebate - PSE,"Puget Sound Energy (PSE) provides a \$500 rebate to qualified customers
for the purchase and installation of Level 2 EVSE. Eligible applicants
must be PSE residential electric schedule 7 customers, must be the
registered owner of an EV, and must install a Level 2 EVSE within a
specified timeframe. The rebate is available on a first come, first
served basis to the first 5,000 qualified customers. PSE expects the
rebate program to remain open until November 1, 2016, depending on
available funds. For more information, including additional
requirements, see PSE\'s [Electric
Vehicles](https://www.pse.com/pages/electric-cars) website.
",,,false,67,Utility/Private Incentives,"",2017-06-12 15:28:26 UTC,2017-04-01 00:00:00 UTC,,,"",ELEC|PHEV,RBATE,"",STATION|IND,""
11506,AL,Plug-In Electric Vehicle (PEV) and Charging Infrastructure Incentive - Alabama Power,"Alabama Power offers commercial customers \$500 per port for qualified
commercial electric vehicle supply equipment. Funding is available on a
first-come, first-served basis through 2016.
",,,false,25,Utility/Private Incentives,"",2016-06-09 17:48:30 UTC,2017-06-01 00:00:00 UTC,,,"",ELEC|PHEV,RBATE,"",STATION|IND,""
11524,VT,Plug-In Electric Vehicle (PEV) Purchase Incentive - Drive Electric Vermont,"Drive Electric Vermont is offering a \$500 incentive for qualified PEVs
purchased at participating dealerships. This pilot program will fund
approximately 75 PEVs and is available on a first-come, first served
basis. For additional information, including eligibility requirements
and participating dealerships, see the Drive Electric Vermont [Purchase
Incentives](http://www.driveelectricvt.com/buying-guide/incentives)
page.
",,,false,13,Utility/Private Incentives,"",2014-10-03 14:43:56 UTC,,2015-05-01 00:00:00 UTC,,"",ELEC|HEV|PHEV,RBATE,"",IND,""
11554,FL,Plug-in Electric Vehicle (PEV) Rebate - JEA,"Jacksonville Electric Authority (JEA) offered rebates for the purchase
or lease of new PEVs. PEVs with a battery less than 15 kilowatt-hours
(kWh) in capacity received \$500, and PEVs with larger battery capacity
were eligible for \$1,000. Funding for this program has expired. For
more information, see JEA\'s Electric Vehicle Incentives website.
",,,false,35,Utility/Private Incentives,"",2014-12-18 13:57:21 UTC,2021-09-07 00:00:00 UTC,,,"",ELEC|PHEV,RBATE,"",IND,""
11555,GA,Electric Vehicle Supply Equipment (EVSE) Rebate - Georgia Power,"Georgia Power offers a rebate to residential customers, businesses, and
builders who install Level 2 EVSE. Customers are eligible for a \$250,
\$500, and \$100 rebate, respectively, for each dedicated circuit
installed through December 31, 2019. Other conditions may apply. For
more information, see the [Georgia Power Electric
Vehicles](https://www.georgiapower.com/about-energy/electric-vehicles/home.cshtml?nav=footer_ee_plugin&hp=bm_ci_electric_vehicles)
and [Electric Vehicles & Your
Business](https://www.georgiapower.com/content/dam/georgia-power/pdfs/residential-pdfs/business-residential-ev-charger-rebate-programs-tc.pdf)
websites.
",,,false,50,Utility/Private Incentives,"",2019-04-09 16:06:44 UTC,2020-01-01 00:00:00 UTC,,,"",ELEC|PHEV,RBATE,"",FLEET|OTHER|IND,""
11561,CT,Reduced Registration Fee for Electric Vehicles (EVs),"EVs are eligible for a reduced triennial vehicle registration fee of
\$57. For more information, see the Connecticut Department of Motor
Vehicles [Vehicle Registration
Fees](http://www.ct.gov/dmv/cwp/view.asp?a=802&q=244546) website.

(Reference [Connecticut General Statutes 14-49(f)](http://www.cga.ct.gov/))",2013-01-01 00:00:00 UTC,2022-05-10 00:00:00 UTC,false,23,State Incentives,"",2023-01-23 15:28:16 UTC,,2023-01-23 00:00:00 UTC,2022-07-01 00:00:00 UTC,"",ELEC|PHEV,OTHER,"",IND,http://www.cga.ct.gov/
11571,MI,Plug-In Electric Vehicle (PEV) Charging Rate and Infrastructure Rebate - Lansing BWL,"The Lansing Board of Water & Light (BWL) offers a pilot PEV time-of-use
charging rate to single- or multi-family dwellings of four units or less
with separately metered Level 2 electric vehicle supply equipment
(EVSE). Additional terms and conditions apply.

BWL also offers a reimbursement of up to \$1,000 for the purchase and
installation of EVSE for customers that have enrolled in the PEV
charging rate. The program is limited to the first 10 qualified
residential customers.

For more information, see the BWL
[PEVs](https://www.lbwl.com/customers/save-money-energy/plug-electric-vehicles-pev/)
website.
",,,false,40,Utility/Private Incentives,"",2016-11-22 21:45:58 UTC,,2020-11-12 00:00:00 UTC,,"",ELEC|PHEV,OTHER|RBATE,"",STATION|IND,""
11576,WY,Alternative Fuels Vehicle Rebate - Yellowstone-Teton Clean Energy Coalition,"The Yellowstone-Teton Clean Energy Coalition is offering a rebate of up
to \$3,000 towards the purchase of original equipment manufacturer (OEM)
propane, all-electric, or plug-in hybrid electric vehicles. U.S.
Environmental Protection Agency certified conversions of conventional
vehicles to propane also qualify. Eligible entities include governments,
businesses, nonprofits, and individuals; additional eligibility
requirements may apply. Applications will be accepted through March 31,
2015. For more information, see the [Alternative Fuel Vehicle Rebate
Program](http://www.ytcleanenergy.org/alternative-fuel-vehicle-rebate-program/)
page.
",,,false,14,Utility/Private Incentives,"",,2015-04-01 00:00:00 UTC,,,"",AFTMKTCONV|ELEC|HEV|PHEV|LPG,RBATE,"",MAN|FLEET|IND,""
11622,NY,Plug-in Electric Vehicle (PEV) Toll Discount Program,"Vehicles eligible for the New York Clean Pass Program, including PEVs
and hybrid electric vehicles, receive a discounted toll rate on all Port
Authority of New York & New Jersey (PANYNJ) off-peak hour crossings.
Vehicles must register with E-ZPass New York. Drivers of qualified
vehicles may also receive a 10% discount on established E-ZPass accounts
with proof of registration. This exemption expires September 30, 2019.
For more information, including a complete list of eligible vehicles and
application instructions, see the [PANYNJ
E-ZPass](https://www.panynj.gov/bridges-tunnels/e-zpass.html) and [Green
Pass Discount Plan](http://www.thruway.ny.gov/ezpass/greentag.html)
websites.
",,,false,47,State Incentives,"",2019-12-11 19:13:04 UTC,2019-11-01 00:00:00 UTC,,,"",ELEC|HEV|PHEV,EXEM,"",IND,""
11648,IN,Propane School Bus Grants,"The Indiana Office of Energy Development (OED) administers the Propane
School Bus Grant, which is available to Indiana public school
corporations for the purchase of at least two new propane school buses.
Applicants may receive a maximum grant of \$10,000 per bus, up to
\$50,000 per applicant, toward the incremental cost. For more
information, including the grant application deadline, see the OED
Propane School Bus Grant website.
",,,false,5,State Incentives,"",2015-08-26 19:38:56 UTC,,2015-11-01 00:00:00 UTC,,"",AFTMKTCONV|ELEC|NG|PHEV|LPG,GNT,"",FLEET|IND,""
11670,IL,Plug-In Electric Vehicle (PEV) Financing and Charging - Illinois Electric Cooperative,"Illinois Electric Cooperative (Co-op) members are eligible for loan
financing at 0.5% for 60 months for the purchase of new PEVs. Members
must apply and be approved for financing before purchase. The Co-op also
offers a PEV time-of-use electricity rate for residential customers who
own a PEV. The PEV rate is optional and requires installation of a
separate meter. For more information, see the Illinois Electric
Cooperative website.
",,,false,72,Utility/Private Incentives,"",2021-05-14 18:43:33 UTC,,2021-05-14 00:00:00 UTC,,"",ELEC|PHEV,LOANS|OTHER,"",STATION|IND,""
11697,IA,Residential Electric Vehicle Supply Equipment (EVSE) Rebate - Alliant Energy,"Alliant Energy offers rebates to residential customers who purchase and
install Level 2 EVSE. The rebate is \$250 for non-networked EVSE and
\$500 for networked EVSE. Eligible EVSE must be purchased and installed
between January 1 and December 31, 2020. For more information, including
how to apply and funding availability, see the Alliant Energy [Electric
Vehicle
Chargers](https://www.alliantenergy.com/InnovativeEnergySolutions/SmartEnergyProducts/ElectricVehicles/EVHomeChargersandRebates)
website.
",2016-04-01 00:00:00 UTC,,false,32,Utility/Private Incentives,"",2021-01-12 23:14:12 UTC,,2020-12-31 00:00:00 UTC,,"",ELEC|PHEV,RBATE,"",STATION|IND,""
11698,WI,Residential Electric Vehicle Supply Equipment (EVSE) Rebate - Alliant Energy,"Alliant Energy offers a rebate up to \$500 to residential customers who
purchase and install Level 2 EVSE. Eligible EVSE must be installed
between January 1 and December 31, 2020.For more information, including
program status, see the Alliant Energy [Electric Vehicle
Chargers](https://www.alliantenergy.com/InnovativeEnergySolutions/SmartEnergyProducts/ElectricVehicles/EVHomeChargersandRebates)
website.
",2016-04-01 00:00:00 UTC,,false,105,Utility/Private Incentives,"",2021-01-12 23:13:23 UTC,,2020-12-31 00:00:00 UTC,,"",ELEC|PHEV,RBATE,"",STATION|IND,""
11700,MN,Electric Vehicle Supply Equipment (EVSE) Rebate - Dakota Electric Association,"Dakota Electric offers a rebate of up to \$500 to residential customers
toward the installation of a qualified Level 1 or Level 2 EVSE. EVSE
must be controlled on an off-peak rate and must be installed within
Dakota Electric's service area. For more information, including
application requirements, see the Dakota Electric
[Rebates](http://www.dakotaelectric.com/residential/programs/rebates/misc-rebates)
website.
",,,false,42,Utility/Private Incentives,"",2016-06-22 19:04:38 UTC,2018-01-01 00:00:00 UTC,,,"",ELEC|PHEV,RBATE,"",STATION|OTHER|IND,""
11739,AZ,High Occupancy Vehicle (HOV) Lane Exemption,"Vehicles with an [Alternative Fuel Vehicle (AFV) or Energy Efficient
license plate](http://www.afdc.energy.gov/laws/4177) are permitted to
use HOV lanes, regardless of the number of passengers. Qualified
vehicles must display the required license plate, which are available
from the Arizona Department of Transportation (ADOT). Vehicles
registered with Energy Efficient plates prior to May 20, 2014, may
continue to use HOV lanes until the owner sells or transfers the
vehicle. For more information, see the ADOT
[AFV](http://www.azdot.gov/mvd/VehicleServices/Registration/alternative-fuel-vehicle)
and the [Energy Efficient Plate
Program](http://www.azdot.gov/mvd/VehicleServices/PlatesandPlacards/energy-efficient-plate-program)
websites. (Reference [Arizona Revised
Statutes](http://www.azleg.gov/ArizonaRevisedStatutes.asp) 28-2416,
23-2416.01, and 23-337)
",,2009-07-13 00:00:00 UTC,false,17,State Incentives,"",,,2019-10-01 00:00:00 UTC,,Promotion Initiatives,ELEC|HY|NG|PHEV|LPG,EXEM|OTHER,"",FLEET|GOV|IND,http://www.azleg.gov/ArizonaRevisedStatutes.asp
11744,MA,Plug-In Electric Vehicle (PEV) Discounts - Green Energy Consumers Alliance,"Green Energy Consumers Alliance\'s Drive Green program provides
discounts on qualified PEVs purchased or leased from participating
dealerships. The discount program is available to all consumers.
Additional terms and conditions apply. For more information, including
participating dealerships and the discounts they offer, see the [Drive
Green](https://greenenergyconsumers.org/drivegreen) website.
",,,false,21,Utility/Private Incentives,"",2016-11-14 19:23:08 UTC,,2021-11-12 00:00:00 UTC,,"",ELEC|PHEV,GNT|RBATE,"",IND,""
11745,RI,Plug-In Electric Vehicle (PEV) Discounts - People's Power & Light (PP&L),"PP&L\'s Drive Green with PP&L program provides discounts on qualified
PEVs purchased or leased from participating dealerships. The discount
program is available to all consumers, including those that are not in
PP&L\'s service territory. For more information, including participating
dealerships and the discounts they offer, see the [Drive Green with
PP&L](https://greenenergyconsumers.org/drivegreen) website.
",,,false,13,Utility/Private Incentives,"",2016-11-14 19:24:28 UTC,,2022-03-10 00:00:00 UTC,,"",ELEC|PHEV,GNT|RBATE,"",IND,""
11760,CA,Plug-In Electric Vehicle (PEV) Rebate - PG&E,"Pacific Gas and Electric (PG&E) provides rebates of \$800 to residential
customers who purchase or lease an eligible PEV. Residential account
holders may apply on behalf of a PEV owner in their household or their
tenant in a multifamily household with the vehicle owner\'s permission.
For more information, including additional eligibility requirements and
how to apply, see the [PG&E Clean Fuel
Rebate](https://www.pge.com/en_US/residential/solar-and-vehicles/options/clean-vehicles/electric/clean-fuel-rebate-for-electric-vehicles.page?WT.mc_id=Vanity_cleanfuelrebate-ev)
website.
",,,false,112,Utility/Private Incentives,"",2017-01-25 16:02:54 UTC,,2021-11-15 00:00:00 UTC,,"",ELEC|PHEV,RBATE,"",IND,""
11763,CA,Residential Electric Vehicle Supply Equipment (EVSE) Incentives - SMUD,"Sacramento Municipal Utility District (SMUD) offers residential
customers a \$599 rebate or a free Level 2 (240 volt) EVSE. Rebates or
chargers are available to SMUD residential customers with the purchase
or lease of a new plug-in electric vehicle (PEV). To be eligible for the
rebate or charger, completed applications must be postmarked within 180
days of the date of purchase or lease of the PEV. Additional terms and
conditions apply. For more information, including the rebate
application, please see SMUD\'s [PEV
Incentive](https://www.smud.org/en/Going-Green/Electric-Vehicles/EV-Incentive-Application-Page)
website.
",2017-01-01 00:00:00 UTC,,false,100,Utility/Private Incentives,"",2021-01-12 23:23:18 UTC,2020-12-31 00:00:00 UTC,,,"",ELEC|PHEV,RBATE,"",STATION|IND,""
